SUBURB, id, month_year, total_offences
MINLATON,7844,Feb-20,1
POINT TURTON,7848,Feb-20,1
WUDINNA,7869,Feb-20,1
PARHAM,7884,Feb-20,1
WINDSOR,7898,Feb-20,2
KIMBA,7908,Feb-20,1
BROOKLYN PARK,793,Feb-20,16
BOWMANS,7934,Feb-20,1
PORT WAKEFIELD,7949,Feb-20,5
TIDDY WIDDY BEACH,7953,Feb-20,1
MAITLAND,7971,Feb-20,1
POINT PEARCE,7979,Feb-20,1
PORT VICTORIA,7988,Feb-20,1
STIRLING NORTH,8000,Feb-20,4
BUNGAMA,8011,Feb-20,1
COONAMIA,8013,Feb-20,1
WHYALLA BARSON,8035,Feb-20,3
CLARENCE PARK,805,Feb-20,21
WHYALLA JENKINS,8051,Feb-20,3
PORT BROUGHTON,8071,Feb-20,5
PORT VINCENT,8091,Feb-20,3
DAVENPORT,8130,Feb-20,6
WATCHMAN,8163,Feb-20,1
BLYTH,8168,Feb-20,1
GOODWOOD,817,Feb-20,14
KORUNYE,8185,Feb-20,1
MALLALA,8196,Feb-20,1
LOCHIEL,8212,Feb-20,1
KULPARA,8234,Feb-20,1
MELTON,8235,Feb-20,1
PASKEVILLE,8242,Feb-20,1
JERUSALEM,8262,Feb-20,9
KINGS PARK,827,Feb-20,7
EDILLILIE,8280,Feb-20,1
LEIGH CREEK,8301,Feb-20,3
KAROONDA,8326,Feb-20,1
ADELAIDE AIRPORT,8349,Feb-20,11
GARDEN ISLAND,8354,Feb-20,1
GLOSSOP,8372,Feb-20,19
BARMERA,8384,Feb-20,15
MILLSWOOD,839,Feb-20,10
HAMLEY BRIDGE,8406,Feb-20,2
LINWOOD,8410,Feb-20,1
COOBER PEDY,8482,Feb-20,19
MARLA,8501,Feb-20,3
OLYMPIC DAM,8508,Feb-20,1
WAYVILLE,851,Feb-20,15
ROXBY DOWNS,8525,Feb-20,7
CROYDON PARK,86,Feb-20,24
ASHFORD,863,Feb-20,8
BLACK FOREST,875,Feb-20,9
EVERARD PARK,887,Feb-20,3
FORESTVILLE,899,Feb-20,14
KESWICK,911,Feb-20,5
LOCKLEYS,923,Feb-20,9
UNDERDALE,935,Feb-20,9
COWANDILLA,947,Feb-20,4
HILTON,959,Feb-20,33
MARLESTON,971,Feb-20,14
DEVON PARK,98,Feb-20,8
RICHMOND,983,Feb-20,19
WEST RICHMOND,995,Feb-20,2
WELLAND,10,Mar-20,14
NORTH HAVEN,1006,Mar-20,7
EXETER,1019,Mar-20,14
SEMAPHORE,1031,Mar-20,27
SEMAPHORE PARK,1043,Mar-20,42
SEMAPHORE SOUTH,1055,Mar-20,4
WEST LAKES SHORE,1067,Mar-20,9
WEST LAKES,1079,Mar-20,101
DUDLEY PARK,108,Mar-20,5
GRANGE,1091,Mar-20,39
HENLEY BEACH,1103,Mar-20,20
HENLEY BEACH SOUTH,1115,Mar-20,17
TENNYSON,1125,Mar-20,1
FINDON,1137,Mar-20,46
SEATON,1152,Mar-20,74
FULHAM,1164,Mar-20,21
FULHAM GARDENS,1176,Mar-20,11
WEST BEACH,1189,Mar-20,35
RENOWN PARK,120,Mar-20,18
FLINDERS PARK,1201,Mar-20,20
BROMPTON,1213,Mar-20,35
HINDMARSH,1225,Mar-20,20
NORTH PLYMPTON,1237,Mar-20,11
CAMDEN PARK,1249,Mar-20,24
PLYMPTON,1261,Mar-20,54
PLYMPTON PARK,1273,Mar-20,19
SOUTH PLYMPTON,1285,Mar-20,25
CLARENCE GARDENS,1297,Mar-20,9
MALVERN,1309,Mar-20,7
RIDLEYTON,132,Mar-20,15
UNLEY,1321,Mar-20,35
UNLEY PARK,1331,Mar-20,2
CLAPHAM,1342,Mar-20,4
HAWTHORN,1354,Mar-20,11
KINGSWOOD,1367,Mar-20,12
GLENELG SOUTH,1378,Mar-20,7
OAKLANDS PARK,1390,Mar-20,78
COLONEL LIGHT GARDENS,1402,Mar-20,2
CUMBERLAND PARK,1414,Mar-20,14
DAW PARK,1426,Mar-20,6
PANORAMA,1438,Mar-20,5
WEST CROYDON,144,Mar-20,18
WESTBOURNE PARK,1450,Mar-20,5
WARRADALE,1462,Mar-20,14
DARLINGTON,1474,Mar-20,6
SEACOMBE GARDENS,1486,Mar-20,25
SEACOMBE HEIGHTS,1498,Mar-20,7
STURT,1510,Mar-20,17
BRIGHTON,1522,Mar-20,19
DOVER GARDENS,1534,Mar-20,8
HOVE,1546,Mar-20,12
NORTH BRIGHTON,1558,Mar-20,19
ALLENBY GARDENS,156,Mar-20,2
KESWICK TERMINAL,1569,Mar-20,1
GLANDORE,1581,Mar-20,11
KURRALTA PARK,1593,Mar-20,15
NETLEY,1604,Mar-20,1
MITCHELL PARK,1616,Mar-20,26
MORPHETTVILLE,1629,Mar-20,18
PARK HOLME,1641,Mar-20,20
GLENGOWRIE,1653,Mar-20,14
SOMERTON PARK,1665,Mar-20,12
GLENELG,1677,Mar-20,44
BEVERLEY,168,Mar-20,5
GLENELG EAST,1689,Mar-20,19
GLENELG NORTH,1701,Mar-20,25
SOUTH BRIGHTON,1714,Mar-20,6
KINGSTON PARK,1723,Mar-20,3
MARINO,1734,Mar-20,4
SEACLIFF,1746,Mar-20,4
SEACLIFF PARK,1758,Mar-20,4
SEAVIEW DOWNS,1770,Mar-20,11
EDEN HILLS,1793,Mar-20,5
KILKENNY,180,Mar-20,19
BLACKWOOD,1805,Mar-20,25
COROMANDEL VALLEY,1815,Mar-20,4
CRAIGBURN FARM,1827,Mar-20,2
HAWTHORNDENE,1835,Mar-20,3
BELAIR,1847,Mar-20,7
GLENALTA,1858,Mar-20,2
HYDE PARK,1870,Mar-20,4
NEWTON,1882,Mar-20,42
DERNANCOURT,1894,Mar-20,18
PARADISE,1906,Mar-20,29
ATHELSTONE,1918,Mar-20,19
OTTOWAY,192,Mar-20,20
LOWER MITCHAM,1930,Mar-20,3
LYNTON,1934,Mar-20,1
ROSE PARK,1946,Mar-20,17
HEATHPOOL,1955,Mar-20,2
KENSINGTON,1966,Mar-20,8
KENSINGTON GARDENS,1977,Mar-20,3
KENSINGTON PARK,1989,Mar-20,4
LEABROOK,2001,Mar-20,2
MARRYATVILLE,2012,Mar-20,2
TRINITY GARDENS,2035,Mar-20,7
PENNINGTON,204,Mar-20,34
COLLEGE PARK,2044,Mar-20,4
MARDEN,2065,Mar-20,24
PAYNEHAM,2077,Mar-20,4
PAYNEHAM SOUTH,2088,Mar-20,5
ROYSTON PARK,2099,Mar-20,2
AULDANA,2107,Mar-20,2
MAGILL,2118,Mar-20,21
ROSSLYN PARK,2128,Mar-20,2
EVANDALE,2140,Mar-20,8
HACKNEY,2152,Mar-20,7
ROSEWATER,216,Mar-20,49
MAYLANDS,2164,Mar-20,8
ST PETERS,2176,Mar-20,15
STEPNEY,2188,Mar-20,14
FELIXSTOW,2200,Mar-20,8
FIRLE,2212,Mar-20,6
GLYNDE,2224,Mar-20,10
MITCHAM,2236,Mar-20,4
NETHERBY,2247,Mar-20,4
SPRINGFIELD,2255,Mar-20,1
TORRENS PARK,2266,Mar-20,9
EASTWOOD,2278,Mar-20,11
WINGFIELD,228,Mar-20,23
FREWVILLE,2291,Mar-20,6
ADELAIDE,23,Mar-20,614
FULLARTON,2303,Mar-20,16
HIGHGATE,2313,Mar-20,3
PARKSIDE,2325,Mar-20,23
GLEN OSMOND,2337,Mar-20,9
GLENUNGA,2349,Mar-20,11
MYRTLE BANK,2363,Mar-20,6
URRBRAE,2379,Mar-20,2
DULWICH,2391,Mar-20,4
GLENSIDE,2403,Mar-20,10
ALBERT PARK,241,Mar-20,5
LINDEN PARK,2415,Mar-20,2
TOORAK GARDENS,2427,Mar-20,14
BEAUMONT,2446,Mar-20,4
BURNSIDE,2457,Mar-20,2
ERINDALE,2467,Mar-20,1
HAZELWOOD PARK,2479,Mar-20,1
WATTLE PARK,2497,Mar-20,1
BEULAH PARK,2509,Mar-20,8
KENT TOWN,2521,Mar-20,23
ALBERTON,253,Mar-20,10
NORWOOD,2533,Mar-20,37
BEDFORD PARK,2545,Mar-20,29
CLOVELLY PARK,2558,Mar-20,18
PASADENA,2570,Mar-20,9
ST MARYS,2582,Mar-20,43
TONSLEY,2594,Mar-20,5
ASCOT PARK,2605,Mar-20,23
